link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/staind/so-far-away-chords-111051,intermediate,Eb Ab Db Gb Bb Eb,,no capo,"['Dsus4', 'Dsus4/F#', 'G', 'Em', 'Cadd9', 'Em7', 'C', 'Dsus2', 'D']","TUNE 1/2 STEP DOWN
 
 
[Intro]
 
Em7  Cadd9   G   D
Em7  Cadd9   G   D
Em7  Cadd9   G   D
Em7  Cadd9   G
 
 
[Verse 1]
 
Dsus2      Em7   Cadd9
This is my life
     G           Dsus2
It's not what it was before
Em7          Cadd9      G
All these feelings I've shared
    Dsus2     Em7       Cadd9
And these are my dreams
      G         Dsus2
That I've never lived before
Em7       Cadd9          Dsus2
Somebody shake me 'cause I
            Cadd9       D  Dsus4
I must be sleeping
 
 
[Chorus]
 
G                    D                 Em
  And now that we're here, it's so far away
         C                          G
All the struggle we thought was in vain
        D                    Em
All the mistakes one life contained
          C                   G
They all finally start to go awayyy
                   D                  Em
And now that we're here, it's so far away
      C                         G
And I feel like I can face the day
             D                  Em
And I can forgive, and I'm not ashamed
           C
To be the person I am today
 
 
[Verse 2]
 
                 Em7    Cadd9
And these are my words
     G          Dsus2
That I've never said before
Em7         Cadd9  G
I think I'm doing okay
Dsus2           Em7       Cadd9
And this is the smile
    G           Dsus2
That I've never shown before
Em7       Cadd9          Dsus2
Somebody shake me 'cause I
            Cadd9       D  Dsus4
I must be sleeping
 
 
[Chorus]
 
G                    D                 Em
  And now that we're here, it's so far away
         C                          G
All the struggle we thought was in vain
        D                    Em
All the mistakes one life contained
          C                   G
They all finally start to go awayyy
                   D                  Em
And now that we're here, it's so far away
      C                         G
And I feel like I can face the day
             D                  Em
And I can forgive, and I'm not ashamed
            C
To be the person I am today
 
 
[Bridge]
 
         Em7   Dsus4/F#  G  D     Em7   Dsus4/F#  G     D
I'm so afraid of         waking, Please don't     shake me
 Em7   Dsus4/F#  G D     Cadd9       D       Dsus4
Afraid of        waking, Please dont shake me
 
 
[Chorus]
 
G                    D                 Em
  And now that we're here, it's so far away
         C                          G
All the struggle we thought was in vain
            D                    Em
And all the mistakes one life contained
          C                   G
They all finally start to go awayyy
                   D                  Em
And now that we're here, it's so far away
      C                         G
And I feel like I can face the day
             D                  Em
And I can forgive, and I'm not ashamed
            C
To be the person I am today
 
(Fade)
X",3 contributors total,"525,400 views, added to favorites 12,148 times",,,
https://tabs.ultimate-guitar.com/tab/maroon-5/sunday-morning-tabs-148492,,,,no capo,[],,1 contributor total,"525,022 views, added to favorites 3,292 times",,,
https://tabs.ultimate-guitar.com/tab/misc-praise-songs/it-is-well-with-my-soul-chords-1735270,absolute beginner,E A D G B E,,no capo,[],"[INTRO:]
G
 
[VERSE 1:]
      G       Em           C   D       G
When peace like a river attendeth my way
      Em           A           D
When sorrows like sea billows roll
    G        C              A            D
Whatever my lot, Thou hast taught me to say
       G           C    D       G
It is well, it is well with my soul
 
 
[CHORUS:]
       G    D   C    G
It is well (it is well)
      G        D    C    G
With my soul (with my soul)
    G   C           G    D      G
It is well, it is well with my soul
 
 
[VERSE 2:]
        G            Em               C  D         G
Though Satan should buffet, though trials should come
         Em       A         D
Let this blest assurance control
        G           C        A         D
That Christ has regarded my helpless estate
         G           C      D      G
And has shed His own blood for my soul
 
 
[VERSE 3:]
   G           Em                C  D      G
My sin - O, the bliss of this glorious thought
   Em            A            D
My sin - not in part but the whole
    G              C          A          D
Is nailed to the cross and I bear it no more
             G               C    D     G
Praise the Lord, praise the Lord, O my soul
 
 
[VERSE 4:]
      G          Em                 C     D        G
And, Lord haste the day when the faith shall be sight
         Em               A         D
The clouds be rolled back as a scroll
     G            C              A          D
The trump shall resound and the Lord shall descend
     G           C     D      G
Even so - it is well with my soul
X",2 contributors total,"525,876 views, added to favorites 2,112 times",,,
https://tabs.ultimate-guitar.com/tab/joe-cocker/you-are-so-beautiful-chords-1056439,intermediate,E A D G B E,Ab,1st fret,[],"You Are So Beautiful chords
Joe Cocker 1975  (Billy Preston and Bruce Fisher)
 
https://en.wikipedia.org/wiki/You_Are_So_Beautiful
 
Capo I
 
[Verse]
 
G          Cmaj7*    Cm
You are so beautiful,
   G
to me
           Cmaj7*    Cm
You are so beautiful,
   G
to me
 
[Chorus]
 
G         Dm  G
Can't you see?
       C            B7
You're everything I hoped for,
       Em           A   A7
you're everything I need
G   G7     Cmaj7     Cm
You are so beautiful,
   G
to me
 
[Verse]
 
G          Cmaj7     Cm
You are so beautiful,
   G
to me
           Cmaj7     Cm
You are so beautiful,
   G
to me
 
[Chorus]
 
G         Dm  G
Can't you see?
       C            B7
You're everything I hoped for,
       Em           A   A7
you're everything I need
G   G7     Cmaj7     Dsus4 D
You are so beautiful,
   G
to me
 
* C is an option
 
Set8
X",3 contributors total,"525,220 views, added to favorites 23,325 times",,,
https://tabs.ultimate-guitar.com/tab/the-beach-boys/wouldnt-it-be-nice-chords-16805,intermediate,E A D G B E,,no capo,"['F#m7', 'Dm7/A', 'Am7', 'Gm7', 'Dmaj7', 'Eb/F', 'C7', 'Bm7', 'Gmaj7', 'F']","""Wouldn't It Be Nice""
              (Brian Wilson / Tony Asher)
 
[Intro]
 
 A          F#m           Bm           D
 v     v     v     v       v     v     v     v
-------17----------------|-------17----------------|
----------17-------17----|----------19-------19----|
----18-------18-19----18-|----19-------19-21----19-|
-19----------------------|-21----------------------|
-------------------------|-------------------------|
-------------------------|-------------------------|
 
 A          F#m            C
 v     v     v     v       v     v     v     v
-------17----------------|-------17----------------|
----------17-------17----|----17----17-------17----|
----18-------18-19----18-|-17----------17-19----17-|
-19----------------------|-------------------------|
-------------------------|-------------------------|
-------------------------|-------------------------|
 
 
[Verse 1]
               F
Wouldn't it be nice if we were older
                Bb              Gm7
And we wouldn't have to wait so long
    C7             F
And wouldn't it be nice to live together
               Bb               Gm7   C7
In the kind of world where we belong
 
[Bridge]
Dm7/A                        Eb/F
 You know it's gonna make it that much better
Dm7/A                          Am7    Gm7     C7
 When we can say goodnight and stay together
 
 
[Verse 2]
               F
Wouldn't it be nice if we could wake up
               Bb              Gm7
In the morning when the day is new
    C7           F
And after having spent the day together
                Bb                    Gm7      C7
Hold each other close the whole night through
 
[Bridge]
Dm7/A                      Eb/F
 What happy times together we'd be spending
Dm7/A                       Am7   Gm7     C7
 I wish that every kiss was never ending
 
                   F
Oh, wouldn't it be nice
 
 v   v   v   v     v   v   v   v
-----------------|---------------|
-----------------|---------------|
-----2-----2-3-2-|---------------|
-----------------|-------3---3---|
-----------------|---3-5-------5-|
-----------------|---------------|
 
[Middle 8]
(guitar repeats first two bars of intro)
 
Dmaj7        Gmaj7                               F#m7            Bm7
 Maybe if we think and wish and hope and pray it might come true
Dmaj7            Gmaj7                         F#m7        Bm7
 Baby then there wouldn't be a single thing we couldn't do
            F#m7                 Bm7
We could be married (we could be married)
                 F#m7                C7
                 - last two bars of intro -
And then we'd be happy (then we'd be happy)
                   F
Oh, wouldn't it be nice
 
 
[Coda]
 
(slow down)
 
Dm7/A                          Eb/F
 You know it seems the more we talk about it
Dm7/A                      Am7     Gm7
 It only makes it worse to live without it
         Am7   Gm7       C7
But lets talk about it
 
(resume original tempo)
 
               F
Wouldn't it be nice
 
Good night, baby
Sleep tight, baby... [fade]
X",5 contributors total,"524,941 views, added to favorites 9,494 times",,,
https://tabs.ultimate-guitar.com/tab/martin-garrix/in-the-name-of-love-chords-1863277,absolute beginner,E A D G B E,,no capo,"['Em', 'C', 'D']","[Intro]
C Em D
 
 
[Verse 1]
     C
If I told you this was only gonna hurt
     Em         D
If I warned you that the fire's gonna burn
          C
Would you walk in? Would you let me do it first?
      Em             D
Do it all in the name of love
          C
Would you let me lead you even when you're blind?
       Em        D
In the darkness, in the middle of the night
       C
In the silence, when there's no one by your side
          Em              D
Would you call in the name of love?
 
 
[Chorus]
               C             Em   D
In the name of love, name of lo-o-ove
               C             Em   D
In the name of love, name of lo-o-ove
 
 
[Instrumental Breakdown]
              C C
In the name of
                 Em D C C
In the name, name
                 Em D
In the name, name
 
 
[Verse 2]
     C
If I told you we could bathe in all the lights
          Em       D
Would you rise up, come and meet me in the sky?
          C
Would you trust me when you're jumping from the heights?
          Em          D
Would you fall in the name of love?
             C
When there's madness, when there's poison in your head
         Em      D
When the sadness leaves you broken in your bed
       C
I will hold you in the depths of your despair
         Em             D
And it's all in the name of love
 
 
[Chorus]
               C             Em   D
In the name of love, name of lo-o-ove
               C             Em   D
In the name of love, name of lo-o-ove
 
 
[Instrumental Breakdown]
              C C
In the name of
                 Em D C C
In the name, name
                 Em D
In the name, name
 
 
[Bridge]
C
I wanna testify
Em              D
Scream in the holy light
C
You bring me back to life
         Em             D
And it's all in the name of love
C
I wanna testify
Em              D
Scream in the holy light
C
You bring me back to life
         Em             D
And it's all in the name of love
 
 
[Chorus]
               C             Em   D
In the name of love, name of lo-o-ove
               C             Em   D
In the name of love, name of lo-o-ove
 
 
[Instrumental Breakdown]
              C C
In the name of
                 Em D C C
In the name, name
                 Em D
In the name, name
              C C Em D
In the name of
                 C C
In the name, name
              Em D
In the name of
X",2 contributors total,"524,926 views, added to favorites 15,386 times",,,
https://tabs.ultimate-guitar.com/tab/efek-rumah-kaca/sebelah-mata-chords-2200663,intermediate,E A D G B E,C,no capo,"['Am', 'D/A', 'G', 'Em', 'G#m', 'F']","[Intro]
F Em D/A Em F G Am Em
F Em D/A Em F G Am Em
 
F      Em
 Sebelah.. mataku
D/A       Em
 yang mampu melihat
F       G
 Bercak adalah sebuah
Am      Em
 warna warna mempesona
F      Em
 Membaur.. suara
D/A     Em
 dibawanya kegetiran
F       G
 Begitu asing terdengar
 
[Bridge]
F      Em
 Sebelah mataku
D/A        Em
 yang mempelajari
F          G
 Gelombang kan mengisi
Am      Em
 seluruh ruang tubuhku
F         Em
 Terbentuk dari sel akut
D/A        Em
 Dan diabetes adalah
F          G
 sebuah proses yang alami
 
[Chorus]
     F      Em
Tapi sebelah mataku
      D/A     Em
yang lain menyadari
       F         G     G#m
Gelap adalah teman setia
      Am      F          G G
Dari waktu waktu yang hilang...
 
[Instrumental]
F Em D/A Em F G Am Em
 
[Bridge]
F      Em
 Sebelah mataku
D/A        Em
 yang mempelajari
F          G
 Gelombang kan mengisi
Am      Em
 seluruh ruang tubuhku
F         Em
 Terbentuk dari sel akut
D/A        Em
 Dan diabetes adalah
F          G
 sebuah proses yang alami
 
[Chorus]
     F      Em
Tapi sebelah mataku
      D/A     Em
yang lain menyadari
       F         G     G#m
Gelap adalah teman setia
      Am      F          G G
Dari waktu waktu yang hilang...
 
[Instrumental]
F Em D/A Em F G Am Em
 
[Chorus]
     F      Em
Tapi sebelah mataku
      D/A     Em
yang lain menyadari
       F         G     G#m
Gelap adalah teman setia
      Am      F          G G
Dari waktu waktu yang hilang...
X",1 contributor total,"524,953 views, added to favorites 95 times",,,
https://tabs.ultimate-guitar.com/tab/johnny-cash/hurt-chords-773909,beginner,E A D G B E,,no capo,"['Am', 'Am7', 'G', 'F', 'C', 'D']","HURT – JOHNNY CASH
Transcribed By: http://profile.ultimate-guitar.com/Rider30/
 
I noticed there are no tabs with the lyrics and chords placed properly. This
is for all the singers out there. I know it helps me to put everything
together this way. Enjoy! Comments and Ratings Appreciated! Thanks, Johnny!
 
Special voicings: played this way, the g on the high e-string
runs through the whole part
 
Am7    x02213 (verse 1 and chorus)
F   (t)1x3213 (chorus)
C      x32013 (chorus)
G      3x0003 (chorus)
 
 
 
[Intro]
 
Am    C  D
Am    C  D
Am
 
e||-----0-----------|-----0-------2---||-----0-----------|
B||-----1-----------|-----1-------3---||-----1-----------|
G||-----2-----------|-----0-----2-----||-----2-----------|
D||---2-------------|---2-----0-------||---2-------------|
A||-0---------------|-3---------------||-0---------------|
E||-----------------|-----------------||-----------------|
 
 
[Verse]
 
  C       D      Am
I hurt myself today
   C      D       Am
To see if I still feel
  C     D      Am
I focus on the pain
    C    D             Am7
The only thing that's real
    C      D        Am7
The needle tears a hole
    C      D      Am7
The old familiar sting
       C       D    Am7
Try to kill it all away
      C        D    G
But I remember everything
 
 
[Chorus]
 
Am7         F
What have I become
C           G
My sweetest friend
Am7        F         C
Everyone I know goes away
       G
In the end
    Am7               F
And you could have it all
G
My empire of dirt
Am7            F
I will let you down
G                (Am)
I will make you hurt
 
 
[Instrumental]
 
Am    C  D
Am    C  D
Am
 
 
[Verse]
 
  C         D        Am
I wear this crown of thorns
C       D       Am
Upon my liar's chair
C       D       Am
Full of broken thoughts
C    D     Am
I cannot repair
C           D          Am
Beneath the stains of time
    C        D    Am
The feelings disappear
C       D       Am
You are someone else
C    D           G
I am still right here
 
 
[Chorus]
 
Am7         F
What have I become
C           G
My sweetest friend
Am7        F         C
Everyone I know goes away
       G
In the end
    Am7               F
And you could have it all
G
My empire of dirt
Am7            F
I will let you down
G
I will make you hurt
   Am7            F
If I could start again
  G
A million miles away
Am7          F
I would keep myself
G
I would find a way
X",8 contributors total,"524,583 views, added to favorites 4,177 times",,,
https://tabs.ultimate-guitar.com/tab/ariana-grande/into-you-chords-1842498,beginner,E A D G B E,,2nd fret,"['G6', 'F#m', 'Am', 'G', 'Em', 'C', 'D']","* I STRONGLY STRONGLY (SERIOUSLY) ENCOURAGE YOU TO GET RID OF THE CAPO AND TRANSPOSE 2 STEPS UP!
  IT SOUNDS SO AWESOME THAT WAY!                   --------------------------------------------
 
  ON THE BRIDGE ""TELL ME WHAT YOU..."" G = 355433 OR 320033 AND G6 = 320000 OR 320030
  IF YOU PLAY WITHOUT CAPO PLAY A = 577655 THE FIRST TIME AND THEN A = x02220 THE SECOND TIME
 
 
STANDARD TUNING
CAPO ON 2
 
 Em                     G      C
 I'm so into you, I can barely breathe
     Am            C      G       C
 And all I wanna do is to fall in deep
     Em                               F#m       G
 But close ain't close enough 'til we cross the line, baby
    C                            G        C       ( D )
 So name a game to play and I'll roll the dice, hey
 
          Em
 Oh baby, look what you started
                  ( F#m )
 The temperature's rising in here
    G
 Is this gonna happen?
                  ( Am )             C
 Been waiting and waiting for you to make a move
   G      C                         ( D )
 Before I make a move (Woo, oh, oh, oh)
 
 
    Em
 So baby, come light me up
                      ( F#m )
 and maybe I'll let you on it
   G
 A little bit dangerous,
                      ( Am )
 but baby, that's how I want it 
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
     Em
 Got everyone watchin' us,
                      ( F#m )
 so baby, let's keep it secret
   G
 A little bit scandalous,
                        ( Am )
 but baby, don’t let them see it
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
 
Em                    G         C
 Ooh yeah, this could take some time, hey
      Am             ( C )
 Made too many mistakes
        G        C                ( D )
 Better get this right, right, baby
 
          Em
 Oh baby, look what you started
                  ( F#m )
 The temperature's rising in here
    G
 Is this gonna happen?
                  ( Am )             C
 Been waiting and waiting for you to make a move
   G      C                         ( D )
 Before I make a move (Woo, oh, oh, oh)
 
 
    Em
 So baby, come light me up
                      ( F#m )
 and maybe I'll let you on it
   G
 A little bit dangerous,
                      ( Am )
 but baby, that's how I want it 
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
     Em
 Got everyone watchin' us,
                      ( F#m )
 so baby, let's keep it secret
   G
 A little bit scandalous,
                        ( Am )
 but baby, don’t let them see it
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
 
Em F#m G
         Tell me what you came here for
Em F#m G6                       Am
         Cause I can't, I can't wait no more
Em F#m G
         I'm on the edge with no control
Em F#m G6                  D
         And I need, I need you to know , you to know, oh
 
 
    Em
 So baby, come light me up
                      ( F#m )
 and maybe I'll let you on it
   G
 A little bit dangerous,
                      ( Am )
 but baby, that's how I want it 
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
     Em
 Got everyone watchin' us,
                      ( F#m )
 so baby, let's keep it secret
   G
 A little bit scandalous,
                        ( Am )
 but baby, don’t let them see it
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
 
 Em
 So come light me up,
                   ( F#m )
 so come light me up my baby
 G
 Little dangerous,
                  ( Am )
 a little dangerous my baby
   C                                                 ( G )
 A little less conversation and a little more touch my body
       Am               C         D
 Cause I’m so into you, into you, into you
 
Em *
___________________________
 
ENJOY!!
soundcloud.com/diego-a-m
instagram.com/dddiegoy/
X",2 contributors total,"524,744 views, added to favorites 3,681 times",,,
https://tabs.ultimate-guitar.com/tab/michael-jackson/ill-be-there-chords-71844,intermediate,,,no capo,[],"[Verse]
 
C                     G     Am                Em
You and I must make a pact, we must bring salvation back
F               G    C
where there is love, I'll be there
C                 G            Am                Em
I'll reach out my hand to you, I'll have faith in all you do
F            G        C
just call my name and I'll be there
 
 
[Chorus]
 
          Eb                 Bb
And oh - I'll be there to comfort you,
         F                          C
build my world of dreams around you, I'm so glad I that I found you
Eb                   Bb
I'll be there with a love thats strong
             F                   C
I'll be your strength, I'll keep holding on - yes I will, yes I will
 
 
[Verse]
 
C               G
Let me fill you heart with joy and laughter
Am            Em
Togetherness, well thats all I'm after
F            G        C
Whenever you need me, I'll be there
C                G                    Am            Em
I'll be there to protect you, with an unselfish love I respect you
F            G        C
Just call my name and I'll be there
 
 
[Chorus]
 
          Eb                 Bb
And oh - I'll be there to comfort you,
         F                          C
build my world of dreams around you, I'm so glad I that I found you
Eb                   Bb
I'll be there with a love thats strong
             F                   C
I'll be your strength, I'll keep holding on - yes I will, yes I will
 
 
[Verse]
 
C                      G               Am                  Em
If you should ever find someone new, I know he'd better be good to you
F          G          C
cause if he doesn't,  I'll be there
                      C
Don't you know, baby, yeah yeah
        G   Am        Em      F            G     C
I'll be there, I'll be there, just call my name, I'll be there
(just look over you shoulders honey - ooh)
 
C        G    Am       Em   F              G        C
I'll be there, I'll be there, whenever you need me, I'll be there
 
Don't you know, baby, yeah yeah
C        G     Am      Em   F              G             C
I'll be there, I'll be there, just call my name and I'll be there... (fade out)
X",1 contributor total,"524,829 views, added to favorites 7,007 times",,,
https://tabs.ultimate-guitar.com/tab/david-bowie/ashes-to-ashes-chords-981508,intermediate,E A D G B E,,1st fret,"['Am', 'G', 'Em', 'E/G#', 'A', 'E', 'Dm', 'F', 'C', 'D']","[Intro]
Am   G   Dm
Am   G   Dm
Am   G   Dm
Am   G   Dm
Am   G   Dm   Am
 
 
[Verse 1]
G
  Do you remember a guy that's been
Em7
In such an early song
C
I've heard a rumour from Ground Control
D
Oh no, don't say it's true
F
They got a message from the Action Man
C          Em                F
I'm happy, hope you're happy too
                           G
I've loved and I've needed love
          E/G#
Sordid details following
A
The shrieking of nothing is killing me
    E
Just pictures of Jap girls in synthesis and I
G                                     D
Ain't got no money and I ain't got no hair
F                                        C     Em
But I'm hoping to kick but the planet is glowing___
 
 
[Chorus]
F               G
Ashes to ashes, funk to funky
C              Am
We know Major Tom's a junkie
F                      G
Strung out in heaven's high
           Am       G    Dm
Hitting an all-time low
 
 
[Instrumental]
Am   G   Dm
Am   G   Dm
Am   G   Dm
Am   G   Dm   Am
 
 
[Verse 2]
G
Time and again I tell myself
Em7
I'll stay clean tonight
C                                         D
But the little green wheels are following me___
D
Oh no, not again
F
I'm stuck with a valuable friend
C           Em                F
I'm happy, hope you're happy too
                    G                   E/G#
One flash of light  but no smoking pistol
A
I've never done good things
E
I've never done bad things
G                                D
I never did anything out of the blue, woh-oh-oh
F
Want an axe to break the ice
C                     Em
Wanna come down right now
 
 
[Chorus]
F               G
Ashes to ashes, funk to funky
C              Am
We know Major Tom's a junkie
F                      G
Strung out in heaven's high
           Am       G    Dm   Am   G
Hitting an all-time low
 
 
[Bridge]
Dm                Am
My mother said to get things done
      G                    Dm
You'd better not mess with Major Tom
Am                G
My mother said to get things done
      Dm                   Am
You'd better not mess with Major Tom
 
G                 Dm
My mother said to get things done
      Am                   G
You'd better not mess with Major Tom
Dm                Am
My mother said to get things done
      G                    Dm
You'd better not mess with Major Tom
 
 
[Outro]
Am   G   Dm   x3, Am
(fade out)
X",5 contributors total,"524,956 views, added to favorites 10,650 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/boulevard-of-broken-dreams-chords-1007014,beginner,E A D G B E,,1st fret,"['B7', 'G', 'Em', 'A', 'C', 'D']","Song Name: Boulevard of Broken Dreams
Artist Name: Green Day
 
This is a simplified version of the song that is played using 4 Main Chords and 1
Additional Chord at the end of each chorus. The additional chord is B7, though you
can play E7 instead if you find B7 too hard to play for now.
 
This is recommended for beginner guitarist to practice and learn the song before
moving to more advanced chord progressions and styling.
 
Transpose Up 1 half steps using the Ultimate-Guitar transposing tool to change the
chords below so you can play with the original Green Day version without a capo.
 
Alternatively Capo the 1st fret and use the chords below to play with the original
Green Day version.
 
Capo Position: 1st fret (to match original song)
 
---------------------------------------------------
 
[Intro]
 
Em  G  D  A  x2
 
 
[Verse]
 
Em        G
 I walk a lonely road
    D             A           Em
The only one that I have ever known
           G
Don't know where it goes
D                A              Em
But it's home to me and I walk alone
 
G  D  A  (Play this before entering next verse)
 
Em            G
  I walk this empty street
D           A              Em
On the Boulevard of Broken Dreams
          G
Where the city sleeps
    D            A               Em
and I'm the only one and I walk alone
 
G  D               A            Em
        I walk alone, I walk alone
G  D               A
        I walk alone, I walk a..
 
 
[Chorus]
 
C    G            D             Em
  My shadow's the only one that walks beside me
C    G       D                Em
  My shallow heart's the only thing that's beating
C     G       D                Em
  Sometimes I wish someone out there will find me
C      G        B7
  'Til then I walk alone
 
Em      G      D      A
  Ah-ah, Ah-ah, Ah-ah, Aaah-
Em      G      D      A
 Ah-ah, Ah-ah, Ah-ah, Aaah-
 
 
[Verse 2]
 
Em            G
  I'm walking down the line
D               A               Em
That divides me somewhere in my mind
       G
On the border line
D               A             Em
Of the edge and where I walk alone
 
G  D  A  (Play this before entering next verse)
 
Em       G
  Read between the lines
D                    A            Em
What's fucked up and everything's alright
         G
Check my vital signs
   D              A                 Em
To know I'm still alive and I walk alone
 
G  D               A            Em
        I walk alone, I walk alone
G  D               A
        I walk alone, I walk a..
 
 
[Chorus]
 
C    G            D             Em
  My shadow's the only one that walks beside me
C    G       D                Em
  My shallow heart's the only thing that's beating
C     G       D                Em
  Sometimes I wish someone out there will find me
C      G      B7
'Til then I walk alone
 
Em      G      D      A     Em
  Ah-ah, Ah-ah, Ah-ah, Aaah-ah
      G     D
Ah-ah, Ah-ah
        A
I walk alone, I walk a..
 
 
[Solo]
 
C  G  D  Em  x3   (This is played with the same rhythm as the chorus)
C  G  B7
 
 
[Verse 3]
(This verse is shorter than the other verses)
 
Em            G
  I walk this empty street
D           A              Em
On the Boulevard of Broken Dreams
          G
Where the city sleeps
    D            A
And I'm the only one and I walk a...
 
 
[Chorus]
 
C    G            D             Em
  My shadow's the only one that walks beside me
C    G       D                Em
  My shallow heart's the only thing that's beating
C     G       D                Em
  Sometimes I wish someone out there will find me
C      G      B7
'Til then I walk alone
 
 
[Outro]
 
Em  G  D  A  x2  (You can either fade out or end the song by strumming Em once)
X",8 contributors total,"524,371 views, added to favorites 27,831 times",,,
https://tabs.ultimate-guitar.com/tab/luke-combs/she-got-the-best-of-me-chords-1727300,beginner,E A D G B E,E,4th fret,"['Cadd9', 'Em7', 'G', 'D']","Capo 4
 
 
[Intro]
Cadd9  G   Em7  D   x2
 
 
[Verse 1]
Cadd9          G                           Em7            D
Seventeen, you don't think that much about life, you just live it
Cadd9         G                Em7              D
Like kerosene dancing around a fire, but you're in it
       Cadd9      G          Cadd9    G                     D
So you jump right in, ain't afraid to fall, and you give it all
 
 
[Chorus]
            Cadd9     G     Em7      D
She got the best of me, she broke my heart
               Cadd9     G    Em7             D
Now all that's left of me, is beating in this guitar
Cadd9     G                       Em7         D
Every night a different town, she follows me around
                  Cadd9                            D
So you get what's left of me, yeah, you get what's left of me
                   Cadd9     G   Em7  D
'Cause she got the best of me
 
 
[Verse 2]
Cadd9           G                          Em7                 D
I picked myself up off the floor and found something new worth living for, in an
Cadd9     G                Em7           D
Old dusty hand-me-down six string, and a couple chords
            Cadd9 G           Cadd9           G                    D
I'm getting over her a little more with every song, so y'all sing along
 
 
[Chorus]
            Cadd9     G     Em7      D
She got the best of me, she broke my heart
               Cadd9     G    Em7             D
Now all that's left of me, is beating in this guitar
Cadd9     G                       Em7         D
Every night a different town, she follows me around
                  Cadd9                            D
So you get what's left of me, yeah, you get what's left of me
 
'Cause she got the
 
 
[Solo]
Em7          Cadd9
best of meeeeee
Em7       D
Ohhhhhhhhhhh
 
 
[Chorus]
            Cadd9     G     Em7      D
She got the best of me, she broke my heart
               Cadd9     G    Em7     N.C.
Now all that's left of me, is beating in this guitar
Cadd9     G                       Em7         D
Every night a different town, she follows me around
                  Cadd9                            D
So you get what's left of me, yeah, you get what's left of me
                   Cadd9    G   Em7  D
'Cause she got the best of me
 
 
[Outro]
            Cadd9    G   Em7  D
She got the best of me
            Cadd9     G   Em7  D
She got the best of me
 
Cadd9
X",9 contributors total,"524,798 views, added to favorites 46,646 times",,,
https://tabs.ultimate-guitar.com/tab/sum-41/so-long-goodbye-chords-524040,intermediate,E A D G B E,,no capo,"['D4', 'G', 'Em', 'Cadd9', 'C', 'D']","Begin the song by strumming D U on G, before the first full bar.
 
 
Song: So Long Goodbye
Album: Underclass Hero
Artist: Sum 41
Written By: Deryck Whibley
Tabbed By: Phil (TheSum)
           http://www.gnusmas.de
 
 
Chords Used:
 
     G   Cadd9   D    Em    C
e|---3----3------2----0-----0----|
B|---3----3------3----0-----1----|
G|---0----0------2----0-----0----|
D|---0----2------0----2-----2----|
A|---2----3-----------2-----3----|
E|---3----------------0----------|
 
 
[Intro]
 
G  Cadd9  D  G
G  Cadd9  D  G
 
 
    G          Cadd9  D         G
As time passes by, direction unknown
G              Cadd9    D          G
You've left us now but we're not alone
G          Cadd9         D         G
Before you know it your cups overflown
G            Cadd9       D           G
You measured no one that I've ever known
 
 
        Cadd9  D  G
And it's quite alright
      Cadd9  D   Em
And goodbye for now
          C
Just look up to the stars
       D
And believe who you are
            Em   D Cadd9
Cause it's quite alright
       Cadd9  D   G
And so long, goodbye
 
 
G  Cadd9  D  G
G  Cadd9  D  G
 
 
G         Cadd9     D            G
We always knew that it'd come to this
G               Cadd9      D          G
It's times like these I forget what I miss
G          Cadd9     D         G
Matters of heart are hard to address
  G             Cadd9         D       G
Especially when yours is full of emptiness
 
        Cadd9  D   G
And it's quite alright
      Cadd9  D   Em
And goodbye for now
          C
Just look up to the stars
       D
And believe who you are
           Em    D Cadd9
Cause it's quite alright
       Cadd9  D   G
And so long, goodbye
 
 
Em  C   G   |D4 D|
Em  C   |G D|
Em  C   D
 
 
    G        Cadd9    D         G
As time passes by, direction unknown
G              Cadd9   D           G
You've left us now but we're not alone
G          Cadd9         D         G
Before you know it your cups overflown
G            Cadd9       D          G
You measured no one that I've ever known
 
 
        Cadd9  D  G
And it's quite alright
      Cadd9  D   Em
And goodbye for now
          C
Just look up to the stars
       D
And believe who you are
            Em   D Cadd9
Cause it's quite alright
       Cadd9  D   G
And so long, goodbye
X",5 contributors total,"524,378 views, added to favorites 4,774 times",,,
